date_time,day_ahead_price,real_time_price,Unified_load_forecast_value(MW),Delivery_forecast_value(MW), sum_of_wind_and_light_forecast_value(MW),Wind_power_forecast_value(MW),Photovoltaic_forecast_value(MW),is_holiday,city_a_maximum_temperature,city_a_minimum_temperature,city_a_wind_direction,city_a_wind_level,city_a_weather,city_b_maximum_temperature,city_b_minimum_temperature,city_b_wind_direction,city_b_wind_level,city_b_weather,city_c_maximum_temperature,city_c_minimum_temperature,city_c_wind_direction,city_c_wind_level,city_c_weather,city_d_maximum_temperature,city_d_minimum_temperature,city_d_wind_direction,city_d_wind_level,city_d_weather,city_e_maximum_temperature,city_e_minimum_temperature,city_e_wind_direction,city_e_wind_level,city_e_weather,city_f_maximum_temperature,city_f_minimum_temperature,city_f_wind_direction,city_f_wind_level,city_f_weather,city_g_maximum_temperature,city_g_minimum_temperature,city_g_wind_direction,city_g_wind_level,city_g_weather,city_h_maximum_temperature,city_h_minimum_temperature,city_h_wind_direction,city_h_wind_level,city_h_weather,city_i_maximum_temperature,city_i_minimum_temperature,city_i_wind_direction,city_i_wind_level,city_i_weather,city_j_maximum_temperature,city_j_minimum_temperature,city_j_wind_direction,city_j_wind_level,city_j_weather,city_k_maximum_temperature,city_k_minimum_temperature,city_k_wind_direction,city_k_wind_level,city_k_weather
2021-12-17 11:45:00,11.71,79.36,29181,7637,14654,7489.3799,7082.98,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 12:00:00,20.47,96.21,28981,7637,14716,7492.79,7161.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 12:15:00,0.0,41.93,28794,7637,14729,7521.9702,7194.3198,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 12:30:00,0.0,31.47,28695,7637,14714,7521.3701,7208.0898,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 12:45:00,0.0,193.22,28610,8108,14657,7528.2202,7185.3198,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 13:00:00,0.0,150.58,28459,8257,14573,7531.3599,7125.8301,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 13:15:00,0.0,85.21,28340,8693,14480,7556.04,7016.52,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 13:30:00,0.0,0.0,28327,8693,14328,7594.02,6885.8901,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 13:45:00,0.0,25.84,28399,8693,14157,7620.3101,6708.1001,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 14:00:00,0.0,85.0,28542,8693,14033,7671.8101,6485.27,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 14:15:00,0.0,300.0,28727,8693,13861,7859.98,6173.2402,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 14:30:00,0.0,300.0,28861,8693,13560,8031.73,5828.9199,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 14:45:00,200.0,302.0,29090,8693,13094,8180.8799,5378.8701,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 15:00:00,296.0,299.0,29504,8508,12383,8219.4102,4874.7202,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 15:15:00,300.0,299.0,29827,8508,11799,8233.7695,4149.1699,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 15:30:00,310.0,300.0,30173,8508,11314,8280.4502,3518.6001,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 15:45:00,332.0,332.36,30673,8508,10296,8408.7002,2905.29,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 16:00:00,340.0,350.0,31131,8607,9184,8188.5698,2107.6299,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 16:15:00,350.0,400.0,31558,8821,8684,7671.8701,1512.04,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 16:30:00,398.4,470.54,32196,9032,7794,7746.1499,937.86,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 16:45:00,447.74,509.05,32901,9245,7172,7289.6401,504.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 17:00:00,470.0,820.48,33653,9245,6898,6959.3599,212.79,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 17:15:00,574.07,1383.06,34383,9245,7035,6835.2598,62.52,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 17:30:00,628.0,970.62,34808,9245,7226,7008.8799,25.62,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 17:45:00,520.43,389.91,34865,8795,7479,7212.3599,13.22,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 18:00:00,438.32,355.28,34621,8454,7594,7474.8301,4.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 18:15:00,426.13,326.28,34412,8114,7813,7593.1201,0.6,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 18:30:00,423.59,315.84,34227,8114,8010,7812.4302,0.4,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 18:45:00,413.06,341.51,34012,8114,8340,8009.54,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 19:00:00,394.12,318.36,33730,8365,8706,8339.7002,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 19:15:00,388.25,305.39,33564,8365,8982,8706.2002,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 19:30:00,361.88,314.53,33429,8365,9494,8981.9697,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 19:45:00,355.9,317.62,33296,8619,9821,9494.2803,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 20:00:00,323.69,302.52,33218,8660,10723,9820.5703,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 20:15:00,294.26,28.33,33161,8702,11181,10723.4697,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 20:30:00,275.71,155.37,33031,8488,11480,11180.75,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 20:45:00,146.06,25.22,32800,8276,12263,11480.1797,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 21:00:00,0.0,25.23,32572,8276,13399,12263.1797,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 21:15:00,0.0,26.73,32296,8276,13551,13399.3496,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 21:30:00,0.0,24.42,31865,8276,13660,13551.46,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 21:45:00,0.0,17.73,31465,8586,13693,13659.6104,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 22:00:00,0.0,1.67,31125,8374,13944,13693.29,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 22:15:00,0.0,1.08,30748,8162,14087,13943.71,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 22:30:00,0.0,0.0,30327,7589,14411,14087.3398,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 22:45:00,0.0,0.0,29854,7016,14414,14410.8799,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 23:00:00,0.0,0.0,29562,6944,14396,14414.4697,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
2021-12-17 23:15:00,0.0,230.0,29505,6584,14490,14395.8398,0.0,1.0,-6.0,-19.0,0.0,3.0,9.0,0.0,-6.0,1.0,3.0,2.0,-2.0,-9.0,1.0,3.0,3.0,0.0,-5.0,1.0,2.0,2.0,-4.0,-11.0,1.0,3.0,3.0,-5.0,-14.0,1.0,3.0,0.0,-2.0,-11.0,1.0,2.0,3.0,-1.0,-7.0,1.0,4.0,9.0,-2.0,-13.0,5.0,2.0,9.0,1.0,-4.0,1.0,2.0,2.0,-2.0,-9.0,1.0,3.0,2.0
